1,2,3,4,5,6,7,8,9,10
1131,1407,1407,1278,1257,1166,2266,1655,1283,229
2319,646,1564,899,887,447,1315,1924,1219,1620
1855,1659,71,2001,1386,1465,1692,291,875,947
1010,1575,1632,500,182,660,1585,249,782,795
993,799,609,948,1990,2419,218,1655,133,541
402,318,94,1835,768,835,898,953,718,890
429,2504,430,1918,2319,709,637,12,2045,1311
1295,290,702,689,473,440,648,1730,1078,1007
1341,1515,1627,731,2345,210,1295,1812,1641,1404
471,1021,1278,515,1932,1576,944,1867,1393,1585
1541,739,198,1537,1874,1163,1258,1707,464,734
901,1806,689,635,570,1378,1108,2320,755,714
1820,1295,1124,793,1204,2263,1889,2005,1307,741
209,171,1250,651,1816,2243,1966,424,1449,2388
1614,2040,27,1149,2487,675,2095,859,1213,1840
1155,2198,660,1066,1986,397,266,658,2095,969
689,1090,1517,689,2115,1359,814,1448,1971,1149
1178,196,1529,1425,1701,2493,2014,1349,151,366
2230,693,2384,2202,920,607,1500,100,802,1882
2219,81,2419,1095,1347,600,2331,1370,2302,2041
1388,440,2229,467,2426,399,2021,581,595,1821
389,1167,977,1507,2209,514,1353,1771,2275,249
2399,259,2328,2290,793,903,2404,2471,2369,2409
1731,708,740,2390,493,1073,1263,1178,2504,1542
577,706,55,2097,1580,81,1303,769,1736,836
1026,1270,1898,874,365,1826,1183,108,1503,1404
2466,1883,2484,495,1566,487,1051,2477,2302,1661
34,273,302,1093,559,2071,386,455,732,398
349,1070,1146,1153,928,1976,2205,1794,2441,270
2134,124,109,418,796,757,1405,238,581,198
2028,452,1940,547,1646,497,2446,79,1048,2353
1954,680,1524,163,138,480,885,10,1552,1609
1925,2398,1898,1429,90,1861,835,2184,1327,1572
2435,2396,1719,1887,865,2446,2479,909,371,218
1957,1180,1793,1716,558,284,2179,2425,413,2180
42,2020,531,1925,46,661,1937,712,2136,1775
909,1354,1564,2231,2415,958,2410,2360,1692,1257
692,1638,1268,585,2495,2430,1310,536,531,188
437,1318,2214,84,172,1275,2500,778,2432,2231
2112,378,753,930,2107,483,2410,903,4,529
1711,2433,1363,1053,1926,2412,1668,567,1121,1989
156,2126,1644,1014,437,1734,1273,2320,1758,2302
633,2333,1083,175,2477,1091,2310,521,2272,640
32,1038,955,2264,1985,282,1616,1673,2342,233
864,134,127,1597,1973,541,38,1673,249,1358
2017,809,388,153,2274,2170,1184,2081,2073,768
2337,2307,1734,1771,1379,545,1300,1223,298,1623
400,1843,2435,2479,1167,2089,1641,2390,1709,962
2079,1676,1583,2007,284,556,1765,1163,537,1081
428,2238,190,1211,2231,1945,932,1542,2207,825
212,1203,2169,2123,1211,905,621,2141,629,2221
1508,2002,197,983,414,1627,1187,1578,1052,830
192,2262,572,999,720,903,1546,2113,1097,1435
1718,1144,847,55,1804,1644,1129,1819,2509,373
1195,1424,915,985,1621,1469,115,508,1212,1962
2027,1154,827,1704,2323,733,1042,615,98,1650
1865,880,1008,1800,1459,1046,1391,2314,2121,1028
2449,508,336,2101,1800,468,1828,2256,1427,2079
751,1154,1946,939,1629,2479,2124,178,549,286
1211,1266,1733,2496,386,2492,1065,207,897,2349
114,1328,220,1323,2353,2029,1400,1828,2338,1920
1716,2307,2477,1824,971,327,290,2081,579,662
908,564,1061,492,222,814,1811,483,964,1816
680,1302,2107,2453,2278,1671,1257,2208,2371,237
669,1000,2508,2266,1284,2320,2172,793,552,2482
2455,1079,1042,287,1245,196,386,2380,1351,656
2214,806,1493,57,1043,1071,1648,487,878,1832
222,2257,385,1995,1954,594,1886,1698,1469,121
2150,76,1601,402,2148,1515,1237,66,1272,623
1752,432,616,356,1966,838,937,844,545,1807
2296,801,909,705,1046,1833,2367,1036,1220,2234
203,2458,815,763,1057,193,163,1988,906,1127
438,991,2381,2337,1785,1838,1123,2174,1801,2368
319,2208,1331,2234,725,2298,717,1914,168,2385
1014,1884,109,718,836,2350,486,2096,841,154
513,711,1486,842,1742,1436,1049,2306,894,1418
2151,664,1457,860,1103,2419,1385,11,999,578
969,1004,249,1824,797,1718,2500,2099,1197,293
2158,193,711,2513,1501,2008,2499,412,1040,2032
1088,2285,1529,256,1068,2036,1988,864,2482,719
2001,641,1977,871,181,1425,2275,1043,2087,1743
1125,1609,1859,1966,32,1509,1103,748,1430,2027
1640,1997,1907,2283,492,92,424,34,1610,294
1488,66,2340,1855,2049,1018,1832,762,2427,640
1923,2469,2367,382,2477,1013,2430,1551,1931,310
1985,1582,2497,1373,1432,257,624,1082,2447,1800
2384,1632,1295,58,1653,910,1692,554,962,619
2044,1277,330,2400,1129,1083,1283,1122,2195,286
1621,877,1725,1995,508,42,651,1413,2012,1076
1653,1788,1465,1479,161,1522,598,1485,547,1180
634,2487,2309,33,1678,1624,293,721,339,1762
1553,1721,1340,2086,2375,1238,2390,1104,943,2240
741,2397,1751,2075,796,2170,1764,1595,854,1685
2420,2164,1163,1024,2286,345,1305,2188,1877,1409
1471,593,607,1149,767,509,2279,2385,2057,826
1568,562,1454,1795,555,2299,2086,1719,120,1261
96,1576,198,337,114,1646,1430,1963,594,569
2009,313,1246,1012,2365,221,597,2219,1435,1053
726,1208,2178,564,2277,495,45,2178,1783,1362
2205,329,2045,675,985,150,2359,424,2103,943
1952,228,979,2217,1017,2092,179,1925,38,176
1487,473,1893,2447,305,226,2357,1685,1335,1511
1123,527,309,2451,1390,463,968,1105,2478,1678
2034,2216,1266,1567,726,1932,1905,1104,356,531
1828,1869,702,1445,1279,416,1412,1377,1861,466
2164,172,1109,1864,2191,53,1382,1870,495,270
2357,377,1855,1995,471,1924,2326,1884,2280,1049
2057,1695,2188,1672,1512,2331,1906,1750,1303,2156
1977,1438,1918,628,2507,1188,929,1974,1264,251
1566,2331,1132,2255,80,343,9,599,965,2067
279,611,2323,2360,874,946,456,1574,1539,1225
1201,2035,2402,1117,1634,399,822,49,40,794
1304,464,287,1999,219,1182,641,1169,1344,1370
1016,40,1339,1691,1100,799,1175,504,751,207
217,1862,209,1822,1340,490,1484,2109,1375,702
925,483,273,1790,1957,1604,795,1791,325,2181
1932,2440,963,979,613,1872,1242,1650,2375,611
2234,1857,257,2364,334,1147,529,2511,777,922
1711,1084,349,1318,481,448,955,1041,1290,1881
1335,2418,255,1459,940,88,556,1959,966,831
2265,978,1367,175,1227,2140,1465,976,215,2045
470,2131,1656,2353,498,2400,229,2159,850,284
2412,2471,1242,2257,836,557,216,185,872,948
1398,624,2172,771,1288,1456,2462,1306,1368,1096
1665,944,658,1057,798,1344,1436,1650,1353,2043
1836,1898,2120,261,524,896,1685,1311,2222,1659
1033,1056,1542,2130,1929,1116,1756,2022,545,684
717,115,2142,513,569,638,1002,628,1106,839
1685,2208,726,988,649,196,49,1381,1830,2239
1987,2459,273,179,795,249,2392,77,1668,787
1877,1804,577,492,2439,1505,1085,1379,1385,970
359,559,76,1700,1011,275,514,391,1080,554
1322,1305,1214,615,106,1949,1459,1266,409,196
1569,1768,59,1877,2407,991,1863,1612,2219,1348
829,1326,437,223,1427,1529,291,48,1480,2177
245,1619,1229,953,744,1776,1808,651,1203,236
1389,949,1141,1524,1020,1332,518,1714,735,488
610,1206,493,1361,463,581,1604,2153,330,673
562,57,2105,1575,1131,561,553,1615,1393,1327
603,1089,1713,1265,1714,1716,403,1307,2181,1585
404,2265,2085,1692,1301,1446,2463,1204,9,971
2026,82,2081,1802,1560,1269,1628,1474,2265,911
2181,2190,625,1551,1290,2036,1243,1571,1153,1132
2493,862,721,471,1555,1111,1426,146,1319,485
2092,2367,387,1310,69,815,1443,370,1827,1972
1617,521,2228,2158,118,683,1056,1090,1843,397
953,844,1969,1138,48,651,606,360,1322,1760
2357,665,1756,126,2126,2448,888,1255,2467,2396
1855,2297,1018,1381,1869,856,833,1392,450,733
2254,90,2280,1187,1518,316,280,260,2472,414
1204,1238,1244,295,1467,49,521,1661,611,451
711,2147,350,2144,2016,1991,1202,1129,2404,385
2448,206,350,113,2344,1101,2443,145,1820,1230
1987,2325,1054,1780,1579,1773,2197,2358,556,2223
103,1464,184,785,1994,658,267,932,92,1503
2342,726,994,715,684,9,636,228,1409,1199
1066,2432,657,2201,617,2265,2325,1292,912,1702
1324,2458,2507,522,265,805,2438,1457,617,1887
677,1210,1066,1791,1104,403,1914,1911,1437,1435
505,359,464,2184,1639,1250,1916,2279,328,1410
629,2232,1053,768,675,2100,723,1014,870,75
2020,1081,2351,190,1899,1776,1278,1890,1839,490
1254,753,2209,867,965,769,2200,763,1713,2114
364,989,354,10,2134,661,2306,1327,1721,1552
8,1544,55,2354,1757,1601,1017,214,1034,2218
2416,552,1381,2460,1855,2275,2031,433,1256,2107
1557,257,64,229,119,598,1068,697,2294,1578
1302,1381,1081,298,2001,2088,328,1771,18,483
914,394,2229,1951,367,1490,193,442,1631,360
1885,1701,254,927,2475,665,975,1474,1032,2029
327,1908,412,799,1310,271,1709,1768,1776,246
888,2274,2479,2415,1508,2109,1550,1020,882,105
1266,1696,1275,1072,1396,1510,986,140,2481,2075
1824,859,882,2081,393,1439,1453,2335,2218,444
2038,2305,984,1584,771,1161,2134,1038,494,2424
431,2307,947,12,776,1821,802,102,1946,346
189,1290,2381,1010,660,53,464,1242,773,1785
676,2273,1840,1370,565,772,1908,1529,97,1343
66,241,771,1886,1706,382,875,604,1594,527
2041,1796,727,2484,773,1356,1154,2025,240,1998
2070,908,908,1435,1673,1620,286,1019,462,327
577,682,384,2285,1711,45,568,2304,1195,1695
1633,2295,864,1312,1691,935,1749,849,1109,2342
2237,1805,1623,1438,848,2244,1795,403,1193,2329
2076,1352,349,1815,1331,1994,939,1831,608,2211
495,1906,1056,592,915,2079,1697,1420,1651,1033
1546,1081,1829,97,1759,2049,80,1552,2224,800
2211,1013,854,313,352,44,40,1057,1563,1063
892,1015,1694,642,2280,1366,59,1076,382,630
987,1020,738,1537,2319,157,800,864,2349,1314
233,1572,145,2257,1968,2420,658,799,951,1866
2058,434,1511,1590,1826,2411,2459,1218,1580,1643
918,2244,1911,2509,1748,176,2378,1574,603,482
484,1054,397,2187,2246,17,1560,2281,480,2053
726,2496,1289,1459,1060,1235,2082,1749,1022,2483
1617,917,2471,1852,688,2255,2378,1706,1068,249
1531,441,1530,371,2028,307,1078,2151,1822,1496
676,1855,818,1727,1030,1961,1671,1725,280,809
2193,663,1725,2396,202,2035,260,2115,195,1494
359,955,2455,2240,1615,1459,1693,1840,2164,257
937,1113,1243,845,2445,1560,933,1100,1469,1773
910,1821,2418,2019,1341,861,345,2310,190,1515
67,636,100,2263,756,1804,1028,1560,746,835
1366,2350,624,1631,1311,2257,1564,2190,1042,1883
2114,2053,63,2071,422,953,293,2480,104,1644
1692,2469,1603,937,530,1564,2373,2046,1710,513
307,2100,2480,187,1109,485,1663,1863,1433,2005
1795,1111,1260,178,501,1433,2232,116,1316,2189
214,967,87,2045,1662,2396,2284,98,1702,305
2222,743,1260,1098,2153,1937,1126,2101,2214,539
52,100,1509,1950,96,751,1612,2374,1076,348
2512,1288,2433,661,2401,2416,1893,690,1363,440
1697,906,264,2246,1740,1538,2453,2028,431,302
2020,1754,208,1303,1407,1359,831,284,1919,2414
2511,686,2374,2412,2002,558,2229,807,1199,2258
1699,1474,1309,90,209,66,2161,296,813,1249
2313,929,1781,1516,1942,1096,591,147,1669,2281
1594,1663,1805,873,2301,1989,207,2451,2355,2060
757,1680,76,906,510,1084,541,1893,187,2496
85,1723,1030,1730,1337,936,32,695,1069,455
1836,2155,2460,313,1532,1359,1573,298,1868,47
2184,1045,1511,1780,1213,291,290,1539,1394,416
785,1400,1002,1883,1913,2419,2175,1206,1585,2022
216,737,1577,2310,447,1143,1515,787,2374,1465
262,1579,261,247,1654,1064,168,4,151,1071
2036,969,1149,1032,2175,1496,1261,2160,2407,1083
908,166,826,780,2159,2086,675,1987,1342,1020
2256,898,2251,2167,1803,2233,1660,1259,2443,1756
614,1259,874,1425,748,1095,95,1663,1422,2081
1793,1913,2126,978,1057,1705,844,273,2376,757
366,2116,1676,368,640,1407,1112,2107,1763,2285
1369,1055,705,618,474,2248,1332,2001,1698,2311
736,245,1741,97,1586,960,1977,944,942,139
1401,471,217,2325,1483,467,1820,858,1679,78
1965,2253,721,2281,477,2141,27,1469,1900,2352
1748,2186,1080,1706,284,2167,429,2348,18,2289
1755,1888,279,1710,2291,605,407,609,639,1528
1104,1460,2031,2499,2153,1099,999,731,374,2222
1214,1461,427,1368,324,915,2131,2167,2071,547
2055,815,1095,148,675,109,206,1646,84,1542
502,1365,1149,1593,1489,35,174,2048,1849,794
1490,180,316,1858,822,1276,2386,1828,1072,1759
2154,1720,282,471,307,1564,876,1434,2425,794
27,326,813,278,202,922,2148,121,2250,948
1115,1160,2488,1149,13,1754,1389,2146,2151,309
87,171,1110,170,2360,1516,1759,2178,819,1476
2097,1640,144,379,1993,141,808,2483,551,1186
1161,2495,416,109,1616,959,873,68,975,528
553,1727,1293,1734,1651,962,1266,518,1298,2507
2090,1131,2187,941,735,1429,461,2276,2141,1853
548,2363,133,154,2394,398,1284,546,719,1451
1331,1843,2058,847,915,807,1223,2327,423,403
819,8,385,1375,399,1190,2493,2028,1193,2432
2507,2224,727,980,270,1291,659,1720,527,924
2161,1209,2092,282,2104,1938,1856,1880,2066,689
1131,411,725,1639,589,747,1740,560,1477,2059
137,832,1862,1842,1950,98,558,2040,2406,707
27,674,38,381,768,1425,2172,1178,1126,1981
1157,720,58,1113,2441,1243,1696,381,928,441
1678,230,1799,2177,1812,1545,2334,972,373,2386
775,979,2116,965,1515,711,292,2133,2253,1738
2413,730,263,258,1803,1903,873,2166,1836,1486
2500,421,2454,1610,1653,564,585,2250,2273,538
1999,1133,2491,581,723,536,959,2141,1472,603
847,1210,999,340,916,361,1308,999,1998,2177
789,325,704,791,1042,37,1222,2109,574,2436
1924,1463,572,936,222,2034,1479,714,39,288
487,1393,2499,1663,1358,587,1901,282,1444,464
253,1009,2498,780,2118,38,98,737,537,2322
791,666,1209,2097,1674,757,220,2283,1611,392
189,1533,1445,344,210,2105,2071,1327,1764,2492
450,1186,1144,360,2500,1782,519,2382,157,217
647,1193,1900,602,2327,1495,1225,893,2222,236
2509,1058,94,395,1309,2170,568,991,856,2495
1331,119,1982,359,1148,1374,498,2344,2012,183
2148,1348,1113,672,1188,962,2217,1933,568,464
1958,1791,2185,1760,717,2155,2460,358,1129,1257
2107,1590,1191,2073,39,1541,275,2138,355,1556
2418,1587,2366,794,2513,2162,102,543,94,1368
1434,2438,1206,2246,302,1629,272,233,131,2291
470,258,1815,1217,1698,381,1576,2084,2070,184
43,1099,2344,368,11,1583,1422,1489,1741,730
2477,975,924,1065,250,1371,683,2386,1763,1323
4,1612,703,2343,133,1546,459,343,1376,676
1046,37,1700,220,2165,1061,2216,536,463,1469
800,477,570,124,1557,1983,398,902,1263,803
420,259,611,837,2446,1255,1374,312,2381,426
2155,2365,277,643,1571,759,2019,1366,1428,838
764,1854,1161,1329,421,1405,1217,2113,1462,2026
1626,1273,1289,121,877,1303,2314,243,1452,356
2085,2316,1994,970,1342,402,63,2120,1809,2203
537,1981,1963,1847,817,2394,303,575,695,2223
1766,353,490,725,1643,2184,122,659,454,2003
441,2082,1497,867,1879,1697,1819,2187,1748,1272
1200,176,315,2279,2206,101,1925,348,767,1639
1176,1904,652,995,738,1195,1029,890,568,399
548,1146,63,950,2306,1694,678,1035,304,785
278,290,2137,130,1927,1383,657,2259,748,1997
2127,1766,1721,2082,996,976,1874,2283,1275,1440
2320,841,2273,1782,1179,33,939,1062,164,1834
1441,483,1011,1327,1304,82,1902,277,19,850
229,1660,1949,1347,1787,2505,1671,1796,27,1156
1458,2202,848,1123,1301,2447,1271,2488,1126,974
2500,739,842,2506,897,1587,173,1267,2189,1281
1498,415,2443,1275,77,1481,1222,1743,56,1893
513,84,421,2252,2068,1720,1862,1127,1985,1494
1337,1624,194,757,167,2504,1053,868,2494,599
106,510,2297,2437,1066,343,1145,1459,268,2213
2092,1666,244,1415,1796,1372,2233,1929,1670,283
1587,362,2319,1400,1222,1204,2097,602,1729,1559
1731,729,898,442,641,305,1471,958,2012,1278
2071,130,2172,968,297,40,1442,52,507,2380
1973,1828,2509,2483,2070,1910,1387,218,281,1403
2311,1100,1162,2497,154,2375,800,1941,631,268
1815,1644,119,581,739,1612,884,977,7,1999
1469,13,13,2098,1291,1273,865,442,1912,2299
1954,1420,1325,2038,1319,2428,1395,1404,527,2149
2193,523,1968,1455,856,2451,1771,2349,1351,1785
416,1577,40,645,1591,1908,1147,277,1257,20
1901,715,295,1643,1454,1969,2496,264,993,1498
1108,211,1403,1540,1136,317,1069,933,211,1382
183,101,335,1396,1584,1370,967,1519,1917,609
538,1857,847,122,2068,2511,2007,1083,2241,1482
740,422,2338,2399,179,700,264,1055,448,93
2079,1388,27,1181,2217,2259,1809,623,957,645
63,947,788,337,1152,1485,2492,1402,1429,2162
376,2210,309,2302,6,1867,2091,491,57,2175
1592,308,1847,1983,151,304,743,649,1837,684
375,963,1235,47,1342,603,583,2078,321,169
2327,527,1517,1801,2277,33,975,1275,2305,964
989,378,2463,775,37,2232,1474,372,410,1297
675,141,1567,1087,166,1769,1297,963,2326,512
357,116,1418,1628,2503,310,2074,413,562,218
149,2250,781,608,1418,2029,704,652,1537,1847
452,2099,231,1434,362,1595,778,2,2027,435
2421,1754,882,1997,2095,943,2451,1015,550,1519
133,256,1625,2046,1949,979,2232,910,1385,234
2045,247,2382,1661,295,794,1148,1,1106,1275
2159,1254,2326,2060,1200,990,1858,1567,242,360
1462,253,2074,2396,1823,639,1742,312,1533,624
636,908,1324,1219,2451,1805,1049,817,1797,808
829,2148,83,1337,1379,1530,1636,1776,2374,1649
2063,523,1418,2391,2253,2074,2504,908,2206,646
1370,680,550,2053,1863,438,1699,38,556,407
1199,433,1278,1768,1495,1823,1824,1600,1021,947
1929,1927,1296,1875,2445,2477,71,1711,2054,786
118,2215,1668,1928,1726,2500,261,1194,932,2108
2295,2315,1779,2279,409,1877,1800,2040,1270,16
1722,2083,461,706,1143,468,1938,1417,977,669
508,795,2079,933,235,1523,758,529,2306,1833
721,1910,89,575,1959,1662,335,1780,1194,2028
235,883,2101,678,2068,1396,2056,599,198,1453
1389,269,2063,1538,1883,962,296,469,287,1409
357,776,1399,1580,715,610,1178,888,2311,862
2154,16,2140,2106,1539,1725,2446,2458,1739,2247
429,1134,1258,1286,1,1181,631,2141,443,1106
1463,2322,986,1551,553,1451,1293,1638,2412,1711
1698,1099,1891,2482,746,407,440,2132,1454,2434
172,1072,1204,347,1558,1431,1817,484,1700,2507
2174,2083,1430,2411,2363,224,558,49,1849,1697
2118,311,533,2034,2408,1531,262,1385,228,767
599,2454,2127,978,1488,311,1767,378,1578,285
694,799,2352,869,865,271,1794,481,1042,1631
287,163,286,2370,2504,772,448,29,260,1921
835,975,526,1217,2088,1551,639,1070,2388,2278
25,1498,518,1494,748,1297,1467,1485,746,1056
1397,1112,2444,259,441,456,381,2040,54,1546
707,233,700,527,1012,11,1841,572,920,1486
2429,679,2062,94,1331,2233,37,993,931,1036
2339,767,780,1650,1984,1517,2104,1663,1149,587
11,308,1961,897,1797,1669,975,204,426,1552
2473,1760,1921,1145,1677,2170,540,1365,775,1434
483,895,1285,1019,624,2085,502,2290,787,2485
877,1297,1379,1301,2262,2288,2095,1071,980,729
1672,1172,809,913,1914,1152,2048,1339,347,459
1396,403,2373,2483,1488,784,2128,1964,2501,2268
567,1379,2310,1590,2471,165,240,1600,583,2393
727,598,1632,1844,1882,1814,1968,138,459,1345
201,1790,728,2047,2331,1646,960,1628,1227,1539
308,2474,1511,1279,2302,1479,1362,784,2459,2391
2297,1206,1567,1413,1153,1663,1987,1129,149,2019
872,984,1831,803,504,1794,2134,1219,1876,166
1163,1772,1725,241,2198,2055,1869,1056,921,211
795,2012,731,69,1474,2344,842,1942,323,1885
572,107,1360,1641,1703,1185,337,1433,2068,975
522,632,2427,1817,2378,1777,2226,515,1165,491
1265,1234,85,1666,449,994,70,125,1074,2188
1512,903,830,2244,1642,2271,1076,2308,233,1577
925,136,2371,2312,248,1533,800,2058,2213,456
1992,31,2277,2318,529,1373,2012,416,1141,1620
1986,102,512,1368,2055,643,577,1904,969,1734
590,1659,1033,2401,1979,2059,2185,1488,943,2424
1286,99,260,5,1092,125,210,2493,1974,1758
67,1208,969,1632,214,260,1370,2048,1182,2163
2170,247,2198,2447,715,868,581,1830,485,445
2125,519,2107,2142,1072,818,2146,2073,115,178
425,355,1419,884,201,866,1391,918,1947,84
589,2236,203,1850,1215,1021,1824,649,1056,1145
2236,383,1545,354,818,1194,1124,440,2104,1211
1623,970,986,1046,1366,210,1628,139,180,480
438,394,87,1391,407,1202,1730,817,2214,1281
398,2119,1724,1478,1820,2245,2121,1366,1275,1947
2419,1345,1481,180,764,580,235,1339,1931,2491
650,2443,2058,534,104,1485,351,1206,687,1585
755,1750,2274,1919,541,2098,931,305,1689,1195
1521,955,1794,1964,1854,1992,397,181,5,1475
72,1619,2238,1588,475,18,206,1943,2389,446
446,1895,2365,494,1946,300,42,1319,2283,35
1240,1177,995,696,1214,749,274,1874,1544,525
1793,417,2313,1977,2259,1569,431,329,1603,2266
1104,728,1248,1650,420,428,1356,2127,1347,1435
2129,731,1000,1264,476,1969,1424,1114,2204,1655
1860,1738,821,552,2117,1189,936,2352,150,2397
2133,2037,894,2050,1215,2091,1881,1400,1578,2287
314,424,2145,511,2217,853,2397,623,422,2154
935,1986,20,882,1504,1835,251,96,1394,207
1390,1576,1280,913,897,89,1373,767,2162,201
311,773,104,1993,1885,1341,2132,1308,782,128
997,1158,204,2340,747,2011,2365,1784,2272,248
2129,283,1903,211,179,1148,12,1284,627,1588
215,608,1929,172,1130,507,1294,1498,1522,928
1363,1517,676,1148,1625,1013,2244,1088,1063,512
934,1388,2026,1522,462,97,1615,43,1933,215
791,2260,1037,821,2402,632,1057,1086,713,590
2185,2490,1462,876,1775,825,2181,146,1225,1066
1932,720,1325,1452,364,1689,1890,2479,2479,7
62,2220,1554,1824,593,1006,1865,2382,2339,2023
873,2078,1910,682,57,1910,1352,2114,1759,706
447,1834,905,163,755,1597,1842,2397,1973,512
1315,1014,134,778,488,656,897,779,2099,705
2169,2313,386,702,2026,2205,283,861,1251,102
640,2479,1178,221,588,1702,1324,1173,1497,1568
37,1881,829,602,107,130,583,467,2470,1719
1510,1012,18,1660,769,77,2365,648,1901,1591
571,639,2009,1561,680,43,211,736,2387,237
2300,972,1451,1155,348,1416,216,193,195,1791
1828,2340,152,1254,147,475,1419,129,1268,1615
1293,500,686,228,1907,410,2261,2054,654,280
547,2066,74,1202,41,2407,850,1152,464,1595
587,1469,1532,609,2242,1974,1555,2388,2125,2117
613,107,1520,1606,222,1106,1792,305,199,1433
1931,918,2224,591,1089,1670,707,1620,2449,97
615,643,899,192,141,1482,1081,1282,493,1683
558,1096,781,627,2261,1466,84,1190,1002,1347
2358,346,682,798,1039,504,1952,613,1828,1767
1880,1131,198,1890,666,2498,2259,1825,1671,2389
515,893,2317,996,665,2105,2334,1743,939,1617
1780,2459,31,413,219,657,427,2175,2179,116
295,244,43,2186,1019,544,2329,1695,947,468
611,1048,2426,740,831,2056,176,405,2208,1664
707,1717,1737,1386,610,187,480,1315,1078,1656
1676,1085,1556,1437,1999,1271,2139,58,1180,2479
338,718,1176,631,1771,144,2487,824,248,895
1484,535,2098,1528,1388,2236,2457,188,538,1155
929,732,745,735,2027,1643,1892,1502,2378,2079
445,828,561,305,750,2071,1398,1243,1498,207
322,855,1415,254,47,1793,1643,397,2441,384
1115,1151,198,1895,77,128,1662,1638,544,1046
324,1423,1230,1594,250,1436,881,1358,1403,1855
9,1938,860,2039,2389,284,1819,1452,1290,132
965,195,2069,2358,1378,803,759,1664,1432,1643
423,663,1868,1150,5,913,1577,743,2250,2097
1652,507,560,1542,831,627,1417,167,1878,148
2022,2015,1966,1002,2394,880,1702,1362,1754,1536
817,1334,622,1188,99,3,1174,1282,193,1844
2163,432,1771,1456,1054,908,227,2301,2188,2036
1992,746,901,413,350,1124,222,442,679,645
2421,2301,320,2348,1884,1027,437,2455,1994,1504
311,273,2090,129,1153,2130,2303,745,60,2141
2496,564,1180,1792,405,1082,2096,846,357,2332
97,1457,2510,308,1461,746,1572,1172,526,1122
115,1722,2136,1064,121,2513,1467,660,482,586
2361,2217,1789,553,737,25,893,1060,1638,2413
1716,379,1508,2285,2164,785,1759,2094,1214,184
289,1894,1117,898,1871,1161,1023,1453,1633,914
2215,1297,132,1535,1161,1861,1726,429,604,1235
1971,2495,2351,1055,1200,2323,1918,239,2264,1352
1473,1728,1924,1312,923,1842,1764,1986,1159,948
337,2437,1950,53,2475,1065,843,1907,2458,1158
683,1314,2084,2239,1962,859,256,1469,188,1539
21,474,2149,2008,2371,1652,873,1160,59,1897
1055,48,1055,457,2069,393,1918,1228,204,706
1009,1070,152,2342,1989,2242,1901,1394,2032,330
807,1351,638,860,2177,2333,843,871,187,1822
1045,1218,373,396,2000,960,319,2162,2066,1893
260,861,246,2245,942,1670,202,38,142,1828
2112,222,464,189,688,850,2141,1576,1347,144
992,589,2496,2233,425,1200,1152,588,2380,1515
3,2383,1163,29,289,2444,349,500,1291,151
1331,1409,870,649,1264,2414,279,746,1763,1203
114,1355,779,587,692,1652,1657,1745,1278,1713
1759,969,1375,1467,2202,973,1020,131,1088,1368
788,1528,1716,1975,956,1828,680,1158,543,302
2413,246,679,2067,2461,1249,472,661,1140,1398
2399,2390,2407,1860,282,2394,1803,1505,2086,2022
1240,604,274,55,1705,418,2274,2166,1605,939
1115,1232,2083,327,1313,551,1801,832,159,2409
107,2115,1787,1381,1130,1837,1899,322,39,2032
385,456,1792,902,2353,1119,841,1247,1975,776
2295,72,142,2192,416,635,56,810,2496,1438
1608,1957,1438,904,1504,666,152,2395,2368,2425
1148,524,121,1047,1611,1264,594,2019,318,1509
2007,2508,1402,720,1815,1283,1217,436,2247,14
1097,1482,158,1354,2127,2392,863,421,2090,1337
1365,249,963,57,232,62,2470,2026,2154,2017
465,845,1563,350,483,1354,1296,1086,2400,1589
426,1069,2085,710,2218,2101,814,1233,1455,1527
2414,317,2102,2382,1992,1273,1938,2016,1507,2347
133,2337,748,1486,2116,562,1487,1782,2305,1118
1016,1005,1977,45,283,206,144,122,302,2210
2123,547,2012,2321,1271,1783,854,2377,1193,2077
1281,208,1217,1142,2282,717,2392,62,1728,631
2046,347,790,700,1480,1259,957,2387,2386,843
18,134,1472,2288,2167,1619,1611,914,843,1656
1259,1147,2229,2464,548,1072,292,924,880,1498
1430,379,1255,2216,2073,253,822,2198,2229,955
829,1602,1037,2457,388,2215,2041,1356,1857,1689
1877,2498,133,832,155,2227,1825,1702,1703,2063
857,685,1206,2324,1690,2080,1836,1838,1653,1052
99,997,939,1702,1058,1635,2032,1521,1185,985
1763,443,495,834,603,936,1308,1484,2234,2058
14,1653,343,1686,2063,1562,1104,2283,1214,167
359,1747,1012,1397,1668,2405,1942,251,1790,2111
2062,1295,2106,503,2427,209,197,1966,2277,1041
2490,617,421,2319,2146,1731,374,2062,784,2108
476,82,634,1375,1754,2374,473,1914,2172,970
2353,1567,2496,1896,2170,2132,2485,1737,1231,113
45,529,1820,332,2235,1735,1298,1270,444,1587
523,286,1544,1478,906,249,2016,457,860,394
1882,1508,1150,693,707,1220,2260,17,2156,1582
762,2324,2037,913,468,1093,1387,172,137,1459
1946,1752,1138,25,446,1816,1884,1899,1883,1048
2328,2487,341,2171,399,998,333,1549,1188,860
2065,1013,635,1176,996,1981,2216,2241,483,487
764,1649,2430,477,1951,1470,2401,1149,1527,514
1830,831,373,2231,981,832,2085,2186,377,1471
1302,764,1972,1378,2461,5,107,2341,1812,53
1266,595,18,1896,2354,2047,794,1704,1712,2119
